"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"3687","XH808A416121600981","421.63","512.43","454.17","1401.47","21.53","33.63","33.77","13.17","2017/5/29 15:00:00","1496.47","658.73","251.3","55.57"
"3688","XH808A416121600981","404.8","626","404.07","1407.83","23.97","39.23","29.73","15.27","2017/5/29 19:00:00","1526.37","723.77","303.73","70.4"
"3689","XH808A416121600981","416.33","902.6","529.73","1196.63","20.3","25.63","21.47","25.4","2017/5/30","1756.33","728.3","209.43","32.63"
"3690","XH808A416121600981","414.83","616.9","243.4","1614.73","5.93","7.2","30.73","12.3","2017/5/28 18:00:00","833.83","218.17","56","8.1"
"3691","XH808A416121600981","418.97","926.23","551.67","1234.3","37.47","41.83","14.3","57.4","2017/5/26 8:00:00","3045.03","1373.7","338.63","31.9"
"3692","XH808A416121600981","431","580.1","573.37","1370.73","24.63","38.87","32.2","15.93","2017/5/30 13:00:00","1601.83","741","291.57","63"
"3693","XH808A416121600981","412","930.6","500.3","1377.83","27.07","30.03","21.97","40.8","2017/5/29 3:00:00","2509.7","1048.43","234.2","20.87"
"3694","XH808A416121600981","416.17","508.43","419.83","1428.9","21.3","33.07","33.23","13.17","2017/5/29 16:00:00","1485.97","647.17","246.67","50.9"
"3695","XH808A416121600981","402.13","773.63","440.97","1363.1","10.93","15.87","25.4","18.3","2017/5/29 22:00:00","1065.37","384.8","132.03","26.9"
"3696","XH808A416121600981","408.8","751.3","394.13","1420.73","15.97","22.17","26.77","17.1","2017/5/29 21:00:00","1365.97","542.73","176.7","33.3"
"3697","XH808A416121600981","421.87","954.17","668.53","1084.27","45.97","54.93","16","36.93","2017/5/30 7:00:00","3452.73","1674.3","461.1","59.5"
"3698","XH808A416121600981","399.3","949.93","303.9","1494.03","6.77","7.2","22.23","26.17","2017/5/26 21:00:00","932.43","277","65.4","8.33"
"3699","XH808A416121600981","413.73","959.6","640.17","1092.23","30.9","37.03","16.37","34.7","2017/5/30 6:00:00","2489.03","1140.67","310.8","41.2"
"3700","XH808A416121600981","419.27","985.4","609.9","1120.77","16.53","20.97","17","34.83","2017/5/30 5:00:00","1460.9","592.4","183.2","30.4"
"3701","XH808A416121600981","475.47","963.7","818.1","1093.3","41.37","46.93","16.1","41.93","2017/5/28 8:00:00","3196.3","1509.13","404.57","46.23"
"3702","XH808A416121600981","425.63","595.33","648.83","1324.8","23.63","38.03","30.43","17","2017/5/30 12:00:00","1510.33","721","298.37","64.8"
"3703","XH808A416121600981","420.6","1048.97","496.67","1219.8","19.27","25.73","19.8","29.83","2017/5/30 1:00:00","1618.1","683.93","212.07","38.63"
"3704","XH808A416121600981","409.8","869.43","405.2","1497.6","26.13","28.3","22.83","39.07","2017/5/29 2:00:00","2487.57","1021.4","220.57","17.73"
"3705","XH808A416121600981","429.4","845.87","583.8","1314.53","30.5","33.93","18.97","40.13","2017/5/27 9:00:00","2657.37","1149.37","277.67","28.73"
"3706","XH808A416121600981","425.17","861.4","381.57","1474.67","17","19.57","24.93","29.67","2017/5/28 23:00:00","1731.07","650.93","149","14.57"
"3707","XH808A416121600981","448.27","886.97","601.73","1253.17","38.03","41.1","17.03","48.87","2017/5/26 9:00:00","3218.47","1431.2","348.53","31.33"
"3708","XH808A416121600981","415.83","730.1","222.47","1650.2","8.73","10.23","26.33","20.73","2017/5/26 17:00:00","1081.4","339.3","78.93","9.53"
"3709","XH808A416121600981","420.7","807.33","571.3","1429.67","17.67","23.07","23.93","38.37","2017/5/31 15:00:00","1465.1","598.93","188.77","32.2"
"3710","XH808A416121600981","402.37","817.3","455","1306.73","6.27","8.73","25.33","14.73","2017/5/27 22:00:00","829.13","236.83","68.3","13.2"
"3711","XH808A416121600981","489.87","920.4","851.8","1212.5","31.7","36.4","21.8","31.7","2017/5/28 10:00:00","2657.43","1172.37","294.33","31.23"
"3712","XH808A416121600981","417.47","661.7","374.63","1434.3","7.9","8.83","29.13","19.93","2017/5/26 14:00:00","1035.97","308.7","66.73","7.47"
"3713","XH808A416121600981","449.47","633.07","543.17","1449.2","21.23","28.33","30.6","19.43","2017/5/29 13:00:00","1796.9","732.27","208.9","32.2"
"3714","XH808A416121600981","411.7","778.37","466.07","1364.2","15.97","22.67","26.27","19.8","2017/5/30 22:00:00","1339.37","535.6","180.27","36.17"
