"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"1892","XH808A417010801273","485.4","1562.5","231.27","1846.5","37.97","43","18.83","66.3","2017/6/21 9:00:00","4511.57","2083.93","534.63","55.17"
"1893","XH808A417010801273","410.47","1299.7","193.4","1784.13","6.6","7.53","25.67","24.3","2017/6/24 14:00:00","1241.4","402.77","107.5","16.07"
"1894","XH808A417010801273","397.17","1242.07","273.86","1557.45","4.41","5.79","25","28.48","2017/6/23 18:00:00","940.1","268.14","91.55","20.48"
"1895","XH808A417010801273","470.8","1514.27","163.5","1877","37.23","41.93","22.17","55.3","2017/6/21 11:00:00","4644.43","2098.93","531.6","53.3"
"1896","XH808A417010801273","454","1438.77","63.9","1688.47","6","6.4","27.07","15.27","2017/6/24 19:00:00","1148.03","342.9","86.83","10.23"
"1897","XH808A417010801273","456","1333.3","417.63","1493.33","28.57","32.37","20.6","53.8","2017/6/20 10:00:00","3621.17","1589.57","405.33","42.47"
"1898","XH808A417010801273","456.9","1477.2","283.43","1653.13","15.7","19.13","19.4","41.03","2017/6/24 9:00:00","2106.8","851.9","245.3","39.67"
"1899","XH808A417010801273","439.9","1358.3","372.67","1665.4","21.67","25.63","20.4","35.87","2017/6/24 10:00:00","2762.8","1147.73","321.33","45.27"
"1900","XH808A417010801273","390.17","1159.8","246.03","1716.7","6.7","7.43","26.6","22.9","2017/6/24 15:00:00","1223.77","391.73","101.63","13.17"
"1901","XH808A417010801273","394.8","1254.37","482.87","1392.23","12.2","14.73","18.93","68.7","2017/6/21 2:00:00","1796.53","699.23","198.7","32.33"
"1902","XH808A417010801273","475.13","1477.67","344","1660.5","26.83","32.27","19","56.4","2017/6/22 8:00:00","3298.27","1434.27","402.37","58.77"
"1903","XH808A417010801273","393.07","1198.67","526.53","1244.87","7.83","9.83","19","37.73","2017/6/24 5:00:00","1212.2","415.33","133","27.1"
"1904","XH808A417010801273","406.73","1235.17","512.43","1342","16.8","19.6","18","69.43","2017/6/21 4:00:00","2364.7","957.2","250.23","32.7"
"1905","XH808A417010801273","412.2","1370.7","151.03","1948.23","20.8","23.33","25.97","40.73","2017/6/21 13:00:00","2858.83","1193.17","301","31.43"
"1906","XH808A417010801273","439.43","1449.4","171.03","1641.63","6.77","8.03","25","25.87","2017/6/23 21:00:00","1246.87","398.5","117.1","20.47"
"1907","XH808A417010801273","463.6","1578.27","54.57","2114.47","33.63","37.87","23.63","42.2","2017/6/22 11:00:00","4191.7","1869.27","482.27","51.2"
"1908","XH808A417010801273","387.7","1189.73","538.83","1417.9","10.03","11.3","18.07","69.5","2017/6/21 1:00:00","1639.8","575.27","147.6","17.53"
"1909","XH808A417010801273","470.6","1424.6","442.43","1686.07","42.73","49.27","19.67","53.57","2017/6/22 9:00:00","4947.3","2321.43","616.6","67.77"
"1910","XH808A417010801273","394.37","1176.03","577.3","1220.7","11.43","14.1","19","36.03","2017/6/25 6:00:00","1699.83","633.63","186.5","32.63"
"1911","XH808A417010801273","390.73","1309.77","-19","1815.1","7.57","8.47","29.63","17.4","2017/6/25 19:00:00","1293.87","418.43","111.6","15.9"
"1912","XH808A417010801273","392.33","1158.7","223.9","1685.57","5.73","6.43","27.1","21.37","2017/6/24 16:00:00","1178.63","370.57","92.3","12.27"
