"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"7425","XHPRO1193A","0.768","28","6","96","61","108","2017/4/12 11:00:00"
"7426","XHPRO1193A","0.865","27","8","82","56","84","2017/4/13 5:00:00"
"7427","XHPRO1193A","","28","5","121","81","104","2017/4/13 12:00:00"
"7428","XHPRO1193A","0.787","27","2","116","50","68","2017/4/14 2:00:00"
"7429","XHPRO1193A","0.962","30","10","98","52","85","2017/4/14 6:00:00"
"7430","XHPRO1193A","0.768","28","4","125","21","88","2017/4/14 13:00:00"
"7431","XHPRO1193A","1.251","56","6","50","94","139","2017/4/11 22:00:00"
"7432","XHPRO1193A","0.688","25","5","122","53","82","2017/4/12 13:00:00"
"7433","XHPRO1193A","1.172","52","8","62","50","101","2017/4/13 8:00:00"
"7434","XHPRO1193A","0.993","34","12","91","51","114","2017/4/14 9:00:00"
"7435","XHPRO1193A","0.837","29","5","85","72","62","2017/4/11 12:00:00"
"7436","XHPRO1193A","0.597","25","3","122","27","62","2017/4/13 17:00:00"
"7437","XHPRO1193A","0.84","46","8","99","20","60","2017/4/13 19:00:00"
"7438","XHPRO1193A","0.89","29","4","129","45","80","2017/4/14"
"7439","XHPRO1193A","1.004","28","14","97","65","79","2017/4/11 15:00:00"
"7440","XHPRO1193A","1.003","34","4","91","106","147","2017/4/11 17:00:00"
"7441","XHPRO1193A","1.223","49","12","40","128","128","2017/4/12 9:00:00"
"7442","XHPRO1193A","0.822","38","4","102","71","125","2017/4/12 23:00:00"
"7443","XHPRO1193A","0.723","24","5","104","68","104","2017/4/13 1:00:00"
"7444","XHPRO1193A","0.966","36","9","74","40","73","2017/4/13 6:00:00"
"7445","XHPRO1193A","1.18","34","5","29","78","85","2017/4/11 8:00:00"
"7446","XHPRO1193A","0.833","29","5","95","59","111","2017/4/11 13:00:00"
"7447","XHPRO1193A","1.471","52","7","57","96","107","2017/4/11 20:00:00"
"7448","XHPRO1193A","2.795","64","20","5","147","179","2017/4/12 7:00:00"
"7449","XHPRO1193A","3.975","65","17","5","101","136","2017/4/12 5:00:00"
"7450","XHPRO1193A","0.64","22","4","131","48","93","2017/4/12 14:00:00"
"7451","XHPRO1193A","0.629","22","3","128","57","87","2017/4/12 16:00:00"
"7452","XHPRO1193A","0.692","28","3","119","42","72","2017/4/12 18:00:00"
"7453","XHPRO1193A","0.873","33","8","79","47","82","2017/4/13 4:00:00"
"7454","XHPRO1193A","0.944","35","10","91","36","108","2017/4/14 7:00:00"
"7455","XHPRO1193A","0.717","26","3","128","20","64","2017/4/14 14:00:00"
"7456","XHPRO1193A","1.009","108","6","42","66","129","2017/4/12 21:00:00"
"7457","XHPRO1193A","0.955","","","","","","2017/4/13 11:00:00"
"7458","XHPRO1193A","0.787","25","3","131","45","96","2017/4/13 13:00:00"
"7459","XHPRO1193A","0.886","42","7","108","36","77","2017/4/13 20:00:00"
"7460","XHPRO1193A","0.791","30","4","119","43","72","2017/4/14 12:00:00"
"7461","XHPRO1193A","1.168","39","5","52","63","122","2017/4/16 20:00:00"
"7462","XHPRO1193A","1.356","33","5","50","92","105","2017/4/16 18:00:00"
"7463","XHPRO1193A","0.619","28","10","70","13","34","2017/4/16 23:00:00"
"7464","XHPRO1193A","0.686","31","3","52","21","39","2017/4/17 4:00:00"
"7465","XHPRO1193A","0.73","32","3","47","25","52","2017/4/17 5:00:00"
"7466","XHPRO1193A","0.879","37","8","47","37","77","2017/9/2 22:00:00"
"7467","XHPRO1193A","0.882","30","11","56","51","82","2017/4/16 21:00:00"
"7468","XHPRO1193A","0.948","31","6","41","25","36","2017/4/17 6:00:00"
"7469","XHPRO1193A","0.963","36","8","39","28","48","2017/4/17 8:00:00"
"7470","XHPRO1193A","0.729","37","5","48","21","51","2017/9/2 23:00:00"
"7471","XHPRO1193A","1.287","34","3","57","119","106","2017/4/16 19:00:00"
"7472","XHPRO1193A","0.753","28","13","61","22","45","2017/4/16 22:00:00"
"7473","XHPRO1193A","0.862","37","10","44","22","39","2017/4/17 9:00:00"
"7474","XHPRO1193A","0.999","31","8","38","31","70","2017/4/17 7:00:00"
"7475","XHPRO1193A","0.526","32","3","107","50","170","2017/4/17 16:00:00"
"7476","XHPRO1193A","0.833","34","10","75","39","128","2017/4/17 12:00:00"
"7477","XHPRO1193A","0.628","29","5","103","59","187","2017/4/17 14:00:00"
"7478","XHPRO1193A","0.801","36","13","53","34","89","2017/4/17 10:00:00"
"7479","XHPRO1193A","0.51","34","3","79","40","129","2017/4/17 23:00:00"
"7480","XHPRO1193A","0.794","46","3","76","44","164","2017/4/17 19:00:00"
"7481","XHPRO1193A","0.746","47","4","72","55","149","2017/4/17 20:00:00"
"7482","XHPRO1193A","0.632","13","1","83","32","65","2017/9/3"
"7483","XHPRO1193A","0.636","15","3","80","33","43","2017/9/3 1:00:00"
"7484","XHPRO1193A","0.459","34","2","104","54","141","2017/4/17 17:00:00"
"7485","XHPRO1193A","0.722","31","8","93","49","160","2017/4/17 13:00:00"
"7486","XHPRO1193A","0.613","37","6","79","55","134","2017/4/17 21:00:00"
"7487","XHPRO1193A","0.551","32","4","106","49","163","2017/4/17 15:00:00"
"7488","XHPRO1193A","0.543","36","4","98","37","114","2017/4/17 18:00:00"
"7489","XHPRO1193A","0.615","29","8","68","22","26","2017/4/17"
"7490","XHPRO1193A","0.54","36","10","80","50","149","2017/4/17 22:00:00"
"7491","XHPRO1193A","0.848","34","13","62","44","154","2017/4/17 11:00:00"
"7492","XHPRO1193A","0.632","12","4","86","21","41","2017/9/3 2:00:00"
"7493","XHPRO1193A","1.061","66","38","10","106","186","2016/12/3 11:00:00"
"7494","XHPRO1193A","1.17","50","33","27","111","155","2016/12/3 14:00:00"
"7495","XHPRO1193A","1.25","97","34","33","95","158","2016/12/2 19:00:00"
"7496","XHPRO1193A","1.285","83","45","3","120","176","2016/12/3 7:00:00"
"7497","XHPRO1193A","1.166","52","35","17","106","154","2016/12/3 12:00:00"
"7498","XHPRO1193A","0.963","15","31","89","112","169","2016/12/2 16:00:00"
"7499","XHPRO1193A","1.26","88","36","24","118","197","2016/12/2 22:00:00"
"7500","XHPRO1193A","1.377","141","33","7","112","174","2016/12/2 20:00:00"
"7501","XHPRO1193A","0.951","29","30","74","97","162","2016/12/2 17:00:00"
"7502","XHPRO1193A","1.348","87","34","10","160","234","2016/12/2 23:00:00"
"7503","XHPRO1193A","1.437","94","38","4","170","242","2016/12/3 2:00:00"
"7504","XHPRO1193A","1.281","89","47","3","130","184","2016/12/3 5:00:00"
"7505","XHPRO1193A","1.146","75","34","4","103","142","2016/12/3 8:00:00"
"7506","XHPRO1193A","0.915","22","5","34","16","47","2017/9/30 13:00:00"
"7507","XHPRO1193A","1.436","88","40","4","153","209","2016/12/3 3:00:00"
"7508","XHPRO1193A","1.145","51","33","19","122","173","2016/12/3 13:00:00"
"7509","XHPRO1193A","1.595","138","35","6","125","180","2016/12/2 21:00:00"
"7510","XHPRO1193A","1.394","82","35","11","199","286","2016/12/3"
"7511","XHPRO1193A","1.402","88","42","4","91","147","2016/12/3 10:00:00"
"7512","XHPRO1193A","1.355","91","38","6","178","240","2016/12/3 1:00:00"
"7513","XHPRO1193A","1.424","90","55","3","125","183","2016/12/3 6:00:00"
"7514","XHPRO1193A","1.205","99","32","41","83","118","2016/12/2 18:00:00"
"7515","XHPRO1193A","1.088","19","34","85","125","189","2016/12/2 15:00:00"
"7516","XHPRO1193A","1.605","93","42","3","154","205","2016/12/3 4:00:00"
"7517","XHPRO1193A","1.209","72","37","5","100","145","2016/12/3 9:00:00"
"7518","XHPRO1193A","1.204","54","29","36","119","162","2016/12/3 16:00:00"
"7519","XHPRO1193A","1.796","116","34","5","147","238","2016/12/3 19:00:00"
"7520","XHPRO1193A","1.755","117","36","4","157","256","2016/12/3 20:00:00"
"7521","XHPRO1193A","1.503","82","31","20","114","207","2016/12/3 17:00:00"
"7522","XHPRO1193A","1.71","70","34","20","172","242","2016/12/3 23:00:00"
"7523","XHPRO1193A","1.205","56","30","33","115","155","2016/12/3 15:00:00"
"7524","XHPRO1193A","1.787","116","37","10","138","207","2016/12/3 18:00:00"
"7525","XHPRO1193A","2.335","118","41","4","164","227","2016/12/3 21:00:00"
"7526","XHPRO1193A","2.525","117","41","4","183","252","2016/12/3 22:00:00"
"7527","XHPRO1193A","1.235","19","39","75","161","218","2016/12/2 13:00:00"
"7528","XHPRO1193A","1.195","13","36","85","143","181","2016/12/2 14:00:00"
"7529","XHPRO1193A","0.813","17","29","43","70","117","2016/12/9 14:00:00"
"7530","XHPRO1193A","0.864","22","27","47","72","116","2016/12/9 15:00:00"
"7531","XHPRO1193A","","14","31","36","78","104","2016/12/9 13:00:00"
"7532","XHPRO1193A","2.624","167","62","4","163","248","2016/12/8 21:00:00"
"7533","XHPRO1193A","0.944","10","30","81","99","191","2016/12/8 14:00:00"
"7534","XHPRO1193A","0.969","23","34","","135","199","2016/12/9 11:00:00"
"7535","XHPRO1193A","3.143","167","50","12","106","165","2016/12/8 18:00:00"
"7536","XHPRO1193A","1.291","34","37","24","149","191","2016/12/9 9:00:00"
"7537","XHPRO1193A","1.086","37","29","74","79","128","2016/12/8 16:00:00"
"7538","XHPRO1193A","5.699","225","75","7","153","219","2016/12/8 19:00:00"
"7539","XHPRO1193A","1.485","123","50","13","177","252","2016/12/8 22:00:00"
"7540","XHPRO1193A","","14","32","21","97","180","2016/12/9 12:00:00"
"7541","XHPRO1193A","1.434","69","32","55","95","135","2016/12/8 17:00:00"
"7542","XHPRO1193A","1.904","170","48","6","197","314","2016/12/8 20:00:00"
"7543","XHPRO1193A","1.142","33","39","","148","209","2016/12/9 10:00:00"
"7544","XHPRO1193A","0.816","23","29","47","59","90","2016/12/9 16:00:00"
"7545","XHPRO1193A","0.897","53","27","33","53","101","2016/12/9 18:00:00"
"7546","XHPRO1193A","1.277","34","36","18","184","208","2016/12/9 8:00:00"
"7547","XHPRO1193A","0.812","38","28","42","39","76","2016/12/9 17:00:00"
"7548","XHPRO1193A","0.912","43","26","32","65","117","2016/12/9 19:00:00"
"7549","XHPRO1193A","1.45","46","40","30","171","210","2016/12/8 11:00:00"
"7550","XHPRO1193A","1.226","33","35","51","167","236","2016/12/8 12:00:00"
"7551","XHPRO1193A","1.572","54","44","7","225","289","2016/12/8 9:00:00"
"7552","XHPRO1193A","1.057","17","33","72","121","204","2016/12/8 13:00:00"
"7553","XHPRO1193A","1.615","55","48","20","222","258","2016/12/8 10:00:00"
"7554","XHPRO1193A","0.908","29","20","55","82","79","2017/2/13 2:00:00"
"7555","XHPRO1193A","1.083","20","7","190","44","66","2017/8/24 13:00:00"
"7556","XHPRO1193A","1.615","77","26","19","89","108","2017/2/13 4:00:00"
"7557","XHPRO1193A","1.998","108","37","5","95","125","2017/2/13 6:00:00"
"7558","XHPRO1193A","1.015","22","4","152","37","113","2017/8/24 16:00:00"
"7559","XHPRO1193A","1.212","80","25","35","48","74","2017/2/12 19:00:00"
"7560","XHPRO1193A","0.903","64","18","43","81","91","2017/2/13"
"7561","XHPRO1193A","1.088","95","22","36","111","146","2017/2/12 21:00:00"
"7562","XHPRO1193A","0.676","17","16","64","46","55","2017/2/12 17:00:00"
"7563","XHPRO1193A","0.894","19","6","168","21","91","2017/8/24 11:00:00"
"7564","XHPRO1193A","0.999","19","7","180","28","79","2017/8/24 12:00:00"
"7565","XHPRO1193A","0.964","56","17","51","93","127","2017/2/12 22:00:00"
"7566","XHPRO1193A","1.053","22","5","124","33","103","2017/8/24 15:00:00"
"7567","XHPRO1193A","1.418","97","32","23","99","143","2017/2/12 20:00:00"
"7568","XHPRO1193A","2.018","114","36","2","125","149","2017/2/13 7:00:00"
"7569","XHPRO1193A","1.19","50","21","35","80","81","2017/2/13 3:00:00"
"7570","XHPRO1193A","1.79","93","23","11","92","100","2017/2/13 5:00:00"
"7571","XHPRO1193A","0.899","36","20","53","78","121","2017/2/13 1:00:00"
"7572","XHPRO1193A","1.111","20","6","156","22","84","2017/8/24 14:00:00"
"7573","XHPRO1193A","0.66","17","13","71","44","67","2017/2/12 18:00:00"
"7574","XHPRO1193A","0.945","52","15","53","91","118","2017/2/12 23:00:00"
"7575","XHPRO1193A","2.265","116","42","2","143","152","2017/2/13 8:00:00"
"7576","XHPRO1193A","","","","69","75","101","2017/2/14 16:00:00"
"7577","XHPRO1193A","0.931","17","45","76","90","122","2017/2/14 14:00:00"
"7578","XHPRO1193A","0.865","7","38","77","84","104","2017/2/14 15:00:00"
"7579","XHPRO1193A","0.71","33","31","","82","104","2017/2/14 17:00:00"
"7580","XHPRO1193A","1.081","80","29","45","121","175","2017/2/14 23:00:00"
"7581","XHPRO1193A","1.016","58","26","69","123","160","2017/2/14 21:00:00"
"7582","XHPRO1193A","0.891","53","32","76","105","112","2017/2/14 18:00:00"
"7583","XHPRO1193A","0.991","62","33","74","104","142","2017/2/14 19:00:00"
"7584","XHPRO1193A","1.079","51","25","72","111","142","2017/2/14 20:00:00"
"7585","XHPRO1193A","1.073","71","25","52","123","156","2017/2/14 22:00:00"
"7586","XHPRO1193A","0.982","57","23","42","94","128","2017/2/15 3:00:00"
"7587","XHPRO1193A","1.564","94","45","5","175","214","2017/2/14 9:00:00"
"7588","XHPRO1193A","1.154","74","38","22","134","150","2017/2/14 11:00:00"
"7589","XHPRO1193A","0.768","18","4","150","20","76","2017/8/24 17:00:00"
"7590","XHPRO1193A","0.972","30","31","73","86","83","2017/2/13 18:00:00"
"7591","XHPRO1193A","1.887","160","21","5","191","289","2017/2/13 22:00:00"
"7592","XHPRO1193A","1.738","95","49","7","151","187","2017/2/14 7:00:00"
"7593","XHPRO1193A","0.844","32","3","135","16","62","2017/8/24 18:00:00"
"7594","XHPRO1193A","1.005","64","25","50","136","187","2017/2/15"
"7595","XHPRO1193A","1.657","111","36","6","138","169","2017/2/14 5:00:00"
"7596","XHPRO1193A","1.572","126","28","23","111","140","2017/2/13 20:00:00"
"7597","XHPRO1193A","1.489","104","36","14","141","166","2017/2/14 3:00:00"
"7598","XHPRO1193A","1.161","66","37","23","113","139","2017/2/14 12:00:00"
"7599","XHPRO1193A","1.03","65","27","45","125","134","2017/2/15 1:00:00"
"7600","XHPRO1193A","1.348","84","37","12","167","191","2017/2/14 10:00:00"
"7601","XHPRO1193A","1.664","119","38","13","128","178","2017/2/14 1:00:00"
"7602","XHPRO1193A","1.807","173","23","3","139","179","2017/2/13 21:00:00"
"7603","XHPRO1193A","1.664","127","17","12","161","196","2017/2/13 23:00:00"
"7604","XHPRO1193A","1.291","54","32","54","85","113","2017/2/13 19:00:00"
"7605","XHPRO1193A","1.99","103","45","2","163","202","2017/2/14 8:00:00"
"7606","XHPRO1193A","1.78","101","51","7","147","171","2017/2/14 6:00:00"
"7607","XHPRO1193A","1.57","95","42","22","134","184","2017/2/14 2:00:00"
"7608","XHPRO1193A","1.705","114","35","7","140","156","2017/2/14 4:00:00"
"7609","XHPRO1193A","1.042","37","45","60","98","131","2017/2/14 13:00:00"
"7610","XHPRO1193A","0.962","54","25","49","104","144","2017/2/15 2:00:00"
"7611","XHPRO1193A","1.823","133","18","11","136","200","2017/2/14"
"7612","XHPRO1193A","0.963","19","30","49","120","135","2017/2/11 13:00:00"
"7613","XHPRO1193A","1.774","32","43","24","123","168","2017/2/11 20:00:00"
"7614","XHPRO1193A","4.312","16","30","2","226","252","2017/2/10 8:00:00"
"7615","XHPRO1193A","2.01","161","39","7","123","146","2017/2/10 20:00:00"
"7616","XHPRO1193A","4.151","82","34","2","192","207","2017/2/11 6:00:00"
"7617","XHPRO1193A","2.477","15","39","10","574","674","2017/2/11 22:00:00"
"7618","XHPRO1193A","0.968","15","31","48","126","157","2017/2/12 5:00:00"
"7619","XHPRO1193A","3.54","87","28","2","206","232","2017/2/10 1:00:00"
"7620","XHPRO1193A","1.397","48","35","45","178","188","2017/2/10 13:00:00"
"7621","XHPRO1193A","1.329","29","37","41","151","188","2017/2/11 11:00:00"
"7622","XHPRO1193A","0.998","50","31","42","56","71","2017/2/11 18:00:00"
"7623","XHPRO1193A","1.105","26","34","42","224","235","2017/2/12 1:00:00"
"7624","XHPRO1193A","2.764","21","28","1","207","242","2017/2/10 6:00:00"
"7625","XHPRO1193A","0.986","41","27","72","112","127","2017/2/10 18:00:00"
"7626","XHPRO1193A","4.84","108","31","3","195","270","2017/2/11 1:00:00"
"7627","XHPRO1193A","0.998","18","29","47","128","156","2017/2/12 6:00:00"
"7628","XHPRO1193A","0.708","11","19","66","69","71","2017/2/12 14:00:00"
"7629","XHPRO1193A","0.975","37","4","107","34","91","2017/8/24 21:00:00"
"7630","XHPRO1193A","1.897","67","35","16","225","277","2017/2/10 11:00:00"
"7631","XHPRO1193A","5.212","139","40","4","208","290","2017/2/10 23:00:00"
"7632","XHPRO1193A","0.763","18","25","62","48","68","2017/2/11 16:00:00"
"7633","XHPRO1193A","2.39","20","26","17","555","577","2017/2/11 23:00:00"
"7634","XHPRO1193A","2.064","79","25","13","199","215","2017/2/9 23:00:00"
"7635","XHPRO1193A","0.817","16","29","57","74","97","2017/2/11 14:00:00"
"7636","XHPRO1193A","2.454","24","17","2","217","239","2017/2/10 4:00:00"
"7637","XHPRO1193A","4.291","128","34","3","168","192","2017/2/11 4:00:00"
"7638","XHPRO1193A","3.694","106","54","3","187","222","2017/2/11 7:00:00"
"7639","XHPRO1193A","1.043","22","35","47","144","154","2017/2/12 2:00:00"
"7640","XHPRO1193A","1.053","18","29","47","141","140","2017/2/12 4:00:00"
"7641","XHPRO1193A","1.061","30","33","41","128","130","2017/2/12 7:00:00"
"7642","XHPRO1193A","3.269","29","24","2","216","232","2017/2/10 2:00:00"
"7643","XHPRO1193A","2.954","184","52","3","139","178","2017/2/10 21:00:00"
"7644","XHPRO1193A","2.432","18","28","7","381","475","2017/2/11 21:00:00"
"7645","XHPRO1193A","1.244","51","32","32","129","139","2017/2/12 8:00:00"
"7646","XHPRO1193A","0.69","13","19","67","49","61","2017/2/12 15:00:00"
"7647","XHPRO1193A","3.187","121","32","2","195","288","2017/2/11 2:00:00"
"7648","XHPRO1193A","1.735","87","40","14","138","166","2017/2/11 9:00:00"
"7649","XHPRO1193A","0.868","39","3","128","46","65","2017/8/24 19:00:00"
"7650","XHPRO1193A","1.11","38","41","55","164","181","2017/2/10 14:00:00"
"7651","XHPRO1193A","0.906","30","38","74","114","131","2017/2/10 16:00:00"
"7652","XHPRO1193A","1.276","93","38","36","110","135","2017/2/10 19:00:00"
"7653","XHPRO1193A","1.108","21","44","47","126","170","2017/2/11 12:00:00"
"7654","XHPRO1193A","0.871","29","5","126","21","52","2017/8/24 20:00:00"
"7655","XHPRO1193A","3.733","20","29","2","243","283","2017/2/10 9:00:00"
"7656","XHPRO1193A","1.244","60","30","20","123","161","2017/2/12 9:00:00"
"7657","XHPRO1193A","1.445","44","33","42","216","239","2017/2/10 12:00:00"
"7658","XHPRO1193A","0.821","24","33","57","41","84","2017/2/11 17:00:00"
"7659","XHPRO1193A","2.93","19","21","1","215","221","2017/2/10 7:00:00"
"7660","XHPRO1193A","1.458","55","38","25","155","206","2017/2/11 10:00:00"
"7661","XHPRO1193A","1.18","76","44","30","69","77","2017/2/11 19:00:00"
"7662","XHPRO1193A","1.061","42","28","33","125","140","2017/2/12 11:00:00"
"7663","XHPRO1193A","2.458","44","25","1","250","302","2017/2/10 10:00:00"
"7664","XHPRO1193A","0.918","36","33","76","109","137","2017/2/10 17:00:00"
"7665","XHPRO1193A","5.286","161","66","4","168","203","2017/2/10 22:00:00"
"7666","XHPRO1193A","4.523","98","36","3","190","219","2017/2/11 5:00:00"
"7667","XHPRO1193A","0.762","14","29","65","66","85","2017/2/11 15:00:00"
"7668","XHPRO1193A","1.1","19","35","46","138","166","2017/2/12 3:00:00"
"7669","XHPRO1193A","1.195","55","29","21","113","155","2017/2/12 10:00:00"
"7670","XHPRO1193A","0.946","30","26","46","103","128","2017/2/12 12:00:00"
"7671","XHPRO1193A","0.722","14","17","68","43","81","2017/2/12 16:00:00"
"7672","XHPRO1193A","2.961","100","30","2","198","224","2017/2/10"
"7673","XHPRO1193A","1.751","56","39","27","170","216","2017/2/11 8:00:00"
"7674","XHPRO1193A","1.725","37","26","24","403","434","2017/2/12"
"7675","XHPRO1193A","0.892","19","26","57","85","107","2017/2/12 13:00:00"
"7676","XHPRO1193A","2.683","25","18","2","217","256","2017/2/10 3:00:00"
"7677","XHPRO1193A","2.949","24","23","2","210","268","2017/2/10 5:00:00"
"7678","XHPRO1193A","5.253","123","35","4","192","258","2017/2/11"
"7679","XHPRO1193A","0.931","31","44","73","124","154","2017/2/10 15:00:00"
"7680","XHPRO1193A","3.388","118","32","2","170","200","2017/2/11 3:00:00"
"7681","XHPRO1193A","1.009","27","21","54","83","119","2017/2/13 14:00:00"
"7682","XHPRO1193A","0.512","17","3","143","10","38","2017/8/26 18:00:00"
"7683","XHPRO1193A","1.689","73","34","19","203","243","2017/2/9 22:00:00"
"7684","XHPRO1193A","1.681","30","13","69","22","87","2017/8/25 3:00:00"
"7685","XHPRO1193A","0.957","24","17","59","80","164","2017/2/13 15:00:00"
"7686","XHPRO1193A","0.608","17","4","150","6","41","2017/8/26 19:00:00"
"7687","XHPRO1193A","1.743","94","40","7","156","203","2017/2/9 20:00:00"
"7688","XHPRO1193A","0.63","20","4","177","8","52","2017/8/26 15:00:00"
"7689","XHPRO1193A","1.231","55","26","26","109","138","2017/2/13 12:00:00"
"7690","XHPRO1193A","1.774","119","35","3","133","215","2017/2/13 10:00:00"
"7691","XHPRO1193A","1.001","25","9","111","45","65","2017/8/24 23:00:00"
"7692","XHPRO1193A","1.665","31","40","79","33","73","2017/8/25 2:00:00"
"7693","XHPRO1193A","1.799","39","12","39","31","119","2017/8/25 7:00:00"
"7694","XHPRO1193A","0.883","30","32","72","84","101","2017/2/13 16:00:00"
"7695","XHPRO1193A","0.5","18","4","140","4","54","2017/8/26 17:00:00"
"7696","XHPRO1193A","1.076","39","24","44","105","128","2017/2/13 13:00:00"
"7697","XHPRO1193A","0.974","30","3","111","34","91","2017/8/24 22:00:00"
"7698","XHPRO1193A","2.328","37","24","43","38","100","2017/8/25 5:00:00"
"7699","XHPRO1193A","0.849","25","45","80","80","108","2017/2/13 17:00:00"
"7700","XHPRO1193A","0.851","20","4","111","37","102","2017/8/25 1:00:00"
"7701","XHPRO1193A","1.567","28","15","59","34","70","2017/8/25 4:00:00"
"7702","XHPRO1193A","2.704","39","24","37","27","113","2017/8/25 6:00:00"
"7703","XHPRO1193A","1.376","63","28","21","115","219","2017/2/13 11:00:00"
"7704","XHPRO1193A","1.713","76","38","17","169","217","2017/2/9 21:00:00"
"7705","XHPRO1193A","2.287","116","38","1","132","197","2017/2/13 9:00:00"
"7706","XHPRO1193A","0.567","18","4","155","4","81","2017/8/26 16:00:00"
"7707","XHPRO1193A","0.939","25","3","105","45","92","2017/8/25"
"7708","XHPRO1193A","1.376","60","32","3","83","101","2016/12/15 5:00:00"
"7709","XHPRO1193A","2.188","70","39","3","130","153","2016/12/15 9:00:00"
"7710","XHPRO1193A","1.703","67","42","2","99","91","2016/12/15 6:00:00"
"7711","XHPRO1193A","1.912","68","41","2","116","137","2016/12/15 7:00:00"
"7712","XHPRO1193A","2.328","68","40","3","106","134","2016/12/15 8:00:00"
"7713","XHPRO1193A","1.166","51","36","15","148","189","2016/12/15 11:00:00"
"7714","XHPRO1193A","1.377","45","33","33","128","146","2016/12/15 17:00:00"
"7715","XHPRO1193A","1.057","23","32","45","116","145","2016/12/15 15:00:00"
"7716","XHPRO1193A","1.052","44","34","22","126","172","2016/12/15 12:00:00"
"7717","XHPRO1193A","1.737","76","38","3","145","197","2016/12/15 10:00:00"
"7718","XHPRO1193A","1.585","30","29","6","250","300","2016/12/16 11:00:00"
"7719","XHPRO1193A","1.252","33","32","42","116","132","2016/12/15 16:00:00"
"7720","XHPRO1193A","1.12","30","33","38","122","144","2016/12/15 13:00:00"
"7721","XHPRO1193A","1.081","24","31","41","130","146","2016/12/15 14:00:00"
"7722","XHPRO1193A","1.379","31","30","27","232","263","2016/12/16 12:00:00"
"7723","XHPRO1193A","2.277","34","28","2","259","296","2016/12/16 10:00:00"
"7724","XHPRO1193A","5.889","63","23","4","235","319","2016/12/16 1:00:00"
"7725","XHPRO1193A","4.326","16","13","3","197","237","2016/12/16 4:00:00"
"7726","XHPRO1193A","5.992","20","25","3","185","214","2016/12/16 6:00:00"
"7727","XHPRO1193A","5.063","96","36","4","205","288","2016/12/15 22:00:00"
"7728","XHPRO1193A","4.462","20","26","3","196","221","2016/12/16 7:00:00"
"7729","XHPRO1193A","4.949","24","15","2","203","206","2016/12/16 5:00:00"
"7730","XHPRO1193A","3.415","19","29","3","246","270","2016/12/16 9:00:00"
"7731","XHPRO1193A","5.384","22","25","5","207","309","2016/12/15 23:00:00"
"7732","XHPRO1193A","5.124","74","20","3","222","301","2016/12/16 2:00:00"
"7733","XHPRO1193A","4.898","20","27","3","210","243","2016/12/16 8:00:00"
"7734","XHPRO1193A","1.636","79","37","19","120","136","2016/12/15 18:00:00"
"7735","XHPRO1193A","3.44","139","45","5","183","242","2016/12/15 20:00:00"
"7736","XHPRO1193A","7.347","19","21","5","230","337","2016/12/16"
"7737","XHPRO1193A","2.929","132","41","5","130","162","2016/12/15 19:00:00"
"7738","XHPRO1193A","3.98","129","35","4","211","266","2016/12/15 21:00:00"
"7739","XHPRO1193A","4.729","22","14","3","197","248","2016/12/16 3:00:00"
"7740","XHPRO1193A","0.428","13","8","56","15","25","2017/8/31 23:00:00"
"7741","XHPRO1193A","0.709","13","2","41","58","78","2017/3/20 3:00:00"
"7742","XHPRO1193A","0.642","16","3","53","60","118","2017/3/20 4:00:00"
"7743","XHPRO1193A","0.437","14","9","64","2","26","2017/8/31 21:00:00"
"7744","XHPRO1193A","0.49","15","8","61","14","16","2017/8/31 20:00:00"
"7745","XHPRO1193A","0.416","14","9","60","6","22","2017/8/31 22:00:00"
"7746","XHPRO1193A","0.525","12","3","38","35","50","2017/3/20 5:00:00"
"7747","XHPRO1193A","0.708","11","6","29","35","45","2017/3/20 6:00:00"
"7748","XHPRO1193A","0.542","15","5","67","59","61","2017/3/19 22:00:00"
"7749","XHPRO1193A","0.76","17","3","43","44","26","2017/3/20 7:00:00"
"7750","XHPRO1193A","0.482","18","4","48","40","56","2017/3/20"
"7751","XHPRO1193A","0.526","17","3","55","41","35","2017/3/20 1:00:00"
"7752","XHPRO1193A","0.775","16","4","52","37","46","2017/3/20 2:00:00"
"7753","XHPRO1193A","0.418","12","6","56","2","17","2017/9/1"
"7754","XHPRO1193A","0.506","17","4","56","39","48","2017/3/19 23:00:00"
"7755","XHPRO1193A","0.683","23","6","10","35","30","2017/3/20 8:00:00"
"7756","XHPRO1193A","0.841","29","17","22","104","135","2017/3/19 5:00:00"
"7757","XHPRO1193A","0.691","18","11","30","94","72","2017/3/19 7:00:00"
"7758","XHPRO1193A","0.467","15","8","79","40","85","2017/3/15 14:00:00"
"7759","XHPRO1193A","0.725","68","16","47","66","88","2017/3/15 21:00:00"
"7760","XHPRO1193A","0.643","29","12","63","66","78","2017/3/15 23:00:00"
"7761","XHPRO1193A","0.694","27","17","52","68","82","2017/3/16 5:00:00"
"7762","XHPRO1193A","0.633","28","9","52","75","91","2017/3/19 10:00:00"
"7763","XHPRO1193A","0.538","16","2","55","47","51","2017/3/19 21:00:00"
"7764","XHPRO1193A","0.784","20","17","40","105","118","2017/3/19 3:00:00"
"7765","XHPRO1193A","0.521","22","7","78","47","69","2017/3/19 16:00:00"
"7766","XHPRO1193A","0.524","24","5","36","31","88","2017/3/19 17:00:00"
"7767","XHPRO1193A","0.698","18","9","58","102","128","2017/3/19"
