实际值	线性回归	决策树	SVR	随机深林	GBDT
13.169999999999998	15.542168366172767	13.491666666666667	141.42180783834	13.925958082434807	12.324089034094435
16.3	15.803215614964767	17.45181818181818	116.65853147590957	16.96084312942523	17.442944881718148
17.07	17.470485038355545	17.45181818181818	105.80737647239982	18.243133796155536	17.94263772283137
15.869999999999997	16.26154765552761	17.45181818181818	115.35869641043901	16.477414557996656	17.15017565864642
25.83	30.631778661126592	27.615714285714287	152.53306488928501	26.676054004329004	27.518605857082946
22.1	25.641778787877907	22.72	151.41846393648265	23.220168337218336	21.61198052712918
16.2	16.470054272506896	16.49222222222222	109.32997921127075	16.79634561627704	16.50286683285413
21.73	23.73447374720255	21.543750000000003	157.02138751231254	22.861271969696972	21.102561559723856
8.93	9.06637634090669	9.714500000000001	118.38563399819516	9.607056935912107	9.130590855642762
26.63	30.801548386673876	27.615714285714287	150.43207759502704	27.62043019480519	25.650659348490866
16.23	16.332839816660563	16.49222222222222	106.60699971432189	16.617414581794282	16.62301822666042
31.5	32.559294483363416	33.34954545454546	198.67592132342193	32.27558888888889	31.115004128375965
9.63	12.301856124034575	9.714500000000001	130.5104859487263	9.89898550734068	10.022741152889498
16.9	17.712808991874343	15.389090909090907	137.78005341245193	16.68723109318218	15.738775721637161
21.87	25.1241746470191	21.543750000000003	152.71535834759123	22.460271969696976	20.661745012915297
22.47	26.59202733463184	22.72	139.56249149460768	23.1545053030303	22.487888751965226
18.5	23.351465304645874	18.953888888888887	151.0539403054294	18.805722344322344	18.450472847674604
51.33	60.23161085511832	52.339999999999996	169.54498756841318	52.004629004329004	51.01092259490865
14.5	15.594450899043732	15.389090909090907	102.46087100287957	14.97554522472339	15.727641616242067
13.93	13.31948797088976	15.389090909090907	105.41505127404112	14.97554522472339	14.460874402098305
14.669999999999998	12.460522478376145	15.389090909090907	119.37240095960152	14.97554522472339	15.173482360537946
23.23	28.01708462833789	25.70125	137.90087766820963	24.889016414141416	22.562545675147113
58.03	61.57943402097099	55.8725	196.24965733713387	55.80416666666667	57.157168956997374
15.899999999999999	15.100325907095872	15.389090909090907	118.26510518067859	15.960255537004226	15.545507185030804
17.83	24.01729152120424	18.953888888888887	131.80556359719884	18.372734523809527	17.718286034335467
15.57	16.670041631263164	15.389090909090907	128.2197211221803	15.524667773742998	15.676621375543785
59.73	61.130694440366604	55.8725	197.21250617217993	57.62766666666667	59.007043372102615
25.2	27.94546966699277	25.70125	156.54527630583274	25.66879523809524	22.55491431227007
26.83	27.489199278119425	25.70125	188.33375954931333	27.40377395382395	27.176667646893637
54.27	54.43518628843001	52.339999999999996	217.0578914989393	54.08700952380953	54.21921918221254
32.47	32.68589157254556	33.34954545454546	201.74332815324857	33.78243928571429	32.35180330683595
